year,month,State,type_of_connection,value,date,Service_provider
2014,9,Tamil Nadu,wireline,459758,01-09-2014,AIRTEL
2014,9,Uttar Pradesh (East),wireline,54655,01-09-2014,AIRTEL
2014,9,Uttar Pradesh (West),wireline,20432,01-09-2014,AIRTEL
2014,9,Kolkata,wireline,105891,01-09-2014,AIRTEL
2014,9,ALL INDIA,wireline,72330,01-09-2014,VODAFONE IDEA
2014,9,Delhi,wireline,114873,01-09-2014,TATA TELE
2014,9,Haryana,wireline,30007,01-09-2014,TATA TELE
2014,9,Delhi,wireline,19500,01-09-2014,VODAFONE IDEA
2014,9,Gujarat,wireline,2070,01-09-2014,VODAFONE IDEA
2014,9,Haryana,wireline,150,01-09-2014,VODAFONE IDEA
2014,9,Himachal Pradesh,wireline,90,01-09-2014,VODAFONE IDEA
2014,9,Karnataka,wireline,6120,01-09-2014,VODAFONE IDEA
2014,9,Kerala,wireline,510,01-09-2014,VODAFONE IDEA
2014,9,Kolkata,wireline,3000,01-09-2014,VODAFONE IDEA
2014,9,Madhya Pradesh,wireline,330,01-09-2014,VODAFONE IDEA
2014,9,Maharashtra,wireline,9120,01-09-2014,VODAFONE IDEA
2014,9,Mumbai,wireline,10620,01-09-2014,VODAFONE IDEA
2014,9,North East 1,wireline,120,01-09-2014,VODAFONE IDEA
2014,9,Odisha,wireline,540,01-09-2014,VODAFONE IDEA
2014,9,Punjab,wireline,540,01-09-2014,VODAFONE IDEA
2014,9,Rajasthan,wireline,1800,01-09-2014,VODAFONE IDEA
2014,9,Tamil Nadu,wireline,5790,01-09-2014,VODAFONE IDEA
2014,9,Uttar Pradesh (East),wireline,1050,01-09-2014,VODAFONE IDEA
2014,9,Uttar Pradesh (West),wireline,330,01-09-2014,VODAFONE IDEA
2014,9,Bihar,wireline,750,01-09-2014,VODAFONE IDEA
2014,9,Assam,wireline,1290,01-09-2014,VODAFONE IDEA
2014,9,Andhra Pradesh,wireline,8580,01-09-2014,VODAFONE IDEA
2014,9,ALL INDIA,wireline,55716,01-09-2014,SISTEMA / MTS
2014,9,Himachal Pradesh,wireline,2728,01-09-2014,TATA TELE
2014,9,Karnataka,wireline,170904,01-09-2014,TATA TELE
2014,9,Kerala,wireline,14378,01-09-2014,TATA TELE
2014,9,Kolkata,wireline,44744,01-09-2014,TATA TELE
2014,9,Madhya Pradesh,wireline,19111,01-09-2014,TATA TELE
2014,9,Maharashtra,wireline,263285,01-09-2014,TATA TELE
2014,9,Mumbai,wireline,523099,01-09-2014,TATA TELE
2014,9,Odisha,wireline,7546,01-09-2014,TATA TELE
2014,9,Gujarat,wireline,79237,01-09-2014,TATA TELE
2014,9,Punjab,wireline,16935,01-09-2014,TATA TELE
2014,9,Tamil Nadu,wireline,88214,01-09-2014,TATA TELE
2014,9,Uttar Pradesh (East),wireline,15330,01-09-2014,TATA TELE
2014,9,Uttar Pradesh (West),wireline,9679,01-09-2014,TATA TELE
2014,9,West Bengal,wireline,3624,01-09-2014,TATA TELE
2014,9,ALL INDIA,wireline,1591316,01-09-2014,TATA TELE
2014,9,Punjab,wireline,224147,01-09-2014,HFCL / QUADRANT
2014,9,ALL INDIA,wireline,224147,01-09-2014,HFCL / QUADRANT
2014,9,Rajasthan,wireline,55716,01-09-2014,SISTEMA / MTS
2014,9,Rajasthan,wireline,9545,01-09-2014,TATA TELE
2014,9,ALL INDIA,wireline,17368962,01-09-2014,BSNL
2014,9,Gujarat,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Andhra Pradesh,wireline,1576418,01-09-2014,BSNL
2014,9,Jammu And Kashmir,wireless,2284190,01-09-2014,AIRCEL
2014,9,Karnataka,wireless,2807110,01-09-2014,AIRCEL
2014,9,Kerala,wireless,918,01-09-2014,AIRCEL
2014,9,Kolkata,wireless,3470458,01-09-2014,AIRCEL
2014,9,Madhya Pradesh,wireless,22694,01-09-2014,AIRCEL
2014,9,Maharashtra,wireless,1694890,01-09-2014,AIRCEL
2014,9,North East 1,wireless,2532562,01-09-2014,AIRCEL
2014,9,Odisha,wireless,3855679,01-09-2014,AIRCEL
2014,9,Punjab,wireless,991039,01-09-2014,AIRCEL
2014,9,Himachal Pradesh,wireless,876478,01-09-2014,AIRCEL
2014,9,Rajasthan,wireless,5252634,01-09-2014,AIRCEL
2014,9,Uttar Pradesh (East),wireless,5745174,01-09-2014,AIRCEL
2014,9,Uttar Pradesh (West),wireless,120935,01-09-2014,AIRCEL
2014,9,West Bengal,wireless,4354677,01-09-2014,AIRCEL
2014,9,ALL INDIA,wireless,75850649,01-09-2014,AIRCEL
2014,9,Andhra Pradesh,wireless,9946228,01-09-2014,BSNL
2014,9,Assam,wireless,1298949,01-09-2014,BSNL
2014,9,Bihar,wireless,3053670,01-09-2014,BSNL
2014,9,Delhi,wireless,3053670,01-09-2014,BSNL
2014,9,Gujarat,wireless,3201843,01-09-2014,BSNL
2014,9,Tamil Nadu,wireless,23443748,01-09-2014,AIRCEL
2014,9,Haryana,wireless,3592,01-09-2014,AIRCEL
2014,9,Gujarat,wireless,18563,01-09-2014,AIRCEL
2014,9,Delhi,wireless,4511028,01-09-2014,AIRCEL
2014,9,Haryana,wireless,4252950,01-09-2014,VODAFONE IDEA
2014,9,Himachal Pradesh,wireless,634636,01-09-2014,VODAFONE IDEA
2014,9,Jammu And Kashmir,wireless,423722,01-09-2014,VODAFONE IDEA
2014,9,Karnataka,wireless,7348259,01-09-2014,VODAFONE IDEA
2014,9,Kerala,wireless,9264596,01-09-2014,VODAFONE IDEA
2014,9,Kolkata,wireless,1532614,01-09-2014,VODAFONE IDEA
2014,9,Madhya Pradesh,wireless,18267158,01-09-2014,VODAFONE IDEA
2014,9,Maharashtra,wireless,20168615,01-09-2014,VODAFONE IDEA
2014,9,Mumbai,wireless,3606124,01-09-2014,VODAFONE IDEA
2014,9,North East 1,wireless,390278,01-09-2014,VODAFONE IDEA
2014,9,Odisha,wireless,1206630,01-09-2014,VODAFONE IDEA
2014,9,Punjab,wireless,5970601,01-09-2014,VODAFONE IDEA
2014,9,Rajasthan,wireless,6268311,01-09-2014,VODAFONE IDEA
2014,9,Tamil Nadu,wireless,3432626,01-09-2014,VODAFONE IDEA
2014,9,Uttar Pradesh (East),wireless,8271049,01-09-2014,VODAFONE IDEA
2014,9,Uttar Pradesh (West),wireless,12130607,01-09-2014,VODAFONE IDEA
2014,9,West Bengal,wireless,3627060,01-09-2014,VODAFONE IDEA
2014,9,ALL INDIA,wireless,143560191,01-09-2014,VODAFONE IDEA
2014,9,Andhra Pradesh,wireless,2204855,01-09-2014,AIRCEL
2014,9,Assam,wireless,4003311,01-09-2014,AIRCEL
2014,9,Bihar,wireless,5442632,01-09-2014,AIRCEL
2014,9,Haryana,wireless,3209502,01-09-2014,BSNL
2014,9,Gujarat,wireless,10133624,01-09-2014,VODAFONE IDEA
2014,9,Himachal Pradesh,wireless,1443707,01-09-2014,BSNL
2014,9,Karnataka,wireless,6782120,01-09-2014,BSNL
2014,9,Madhya Pradesh,wireless,2316636,01-09-2014,MTNL
2014,9,Maharashtra,wireless,2316636,01-09-2014,MTNL
2014,9,Mumbai,wireless,1080844,01-09-2014,MTNL
2014,9,North East 1,wireless,1080844,01-09-2014,MTNL
2014,9,Odisha,wireless,1080844,01-09-2014,MTNL
2014,9,Punjab,wireless,1080844,01-09-2014,MTNL
2014,9,Rajasthan,wireless,1080844,01-09-2014,MTNL
2014,9,Tamil Nadu,wireless,1080844,01-09-2014,MTNL
2014,9,Uttar Pradesh (East),wireless,1080844,01-09-2014,MTNL
2014,9,Kolkata,wireless,2316636,01-09-2014,MTNL
2014,9,Uttar Pradesh (West),wireless,1080844,01-09-2014,MTNL
2014,9,ALL INDIA,wireless,3397480,01-09-2014,MTNL
2014,9,Andhra Pradesh,wireless,5359457,01-09-2014,TELENOR
2014,9,Assam,wireless,5359457,01-09-2014,TELENOR
2014,9,Bihar,wireless,6090744,01-09-2014,TELENOR
2014,9,Delhi,wireless,6090744,01-09-2014,TELENOR
2014,9,Gujarat,wireless,6299248,01-09-2014,TELENOR
2014,9,Haryana,wireless,6299248,01-09-2014,TELENOR
2014,9,Himachal Pradesh,wireless,6299248,01-09-2014,TELENOR
2014,9,Jammu And Kashmir,wireless,6299248,01-09-2014,TELENOR
2014,9,West Bengal,wireless,1080844,01-09-2014,MTNL
2014,9,Kerala,wireless,2316636,01-09-2014,MTNL
2014,9,Karnataka,wireless,2316636,01-09-2014,MTNL
2014,9,Jammu And Kashmir,wireless,2316636,01-09-2014,MTNL
2014,9,Kerala,wireless,7432438,01-09-2014,BSNL
2014,9,Kolkata,wireless,827215,01-09-2014,BSNL
2014,9,Madhya Pradesh,wireless,3867006,01-09-2014,BSNL
2014,9,Maharashtra,wireless,5544309,01-09-2014,BSNL
2014,9,Mumbai,wireless,5544309,01-09-2014,BSNL
2014,9,North East 1,wireless,1559493,01-09-2014,BSNL
2014,9,Odisha,wireless,3425958,01-09-2014,BSNL
2014,9,Punjab,wireless,3168449,01-09-2014,BSNL
2014,9,Rajasthan,wireless,5337405,01-09-2014,BSNL
2014,9,Tamil Nadu,wireless,9901707,01-09-2014,BSNL
2014,9,Uttar Pradesh (East),wireless,9661222,01-09-2014,BSNL
2014,9,Uttar Pradesh (West),wireless,3804561,01-09-2014,BSNL
2014,9,West Bengal,wireless,1986189,01-09-2014,BSNL
2014,9,ALL INDIA,wireless,86718098,01-09-2014,BSNL
2014,9,Andhra Pradesh,wireless,86718098,01-09-2014,MTNL
2014,9,Assam,wireless,86718098,01-09-2014,MTNL
2014,9,Bihar,wireless,86718098,01-09-2014,MTNL
2014,9,Delhi,wireless,2316636,01-09-2014,MTNL
2014,9,Gujarat,wireless,2316636,01-09-2014,MTNL
2014,9,Haryana,wireless,2316636,01-09-2014,MTNL
2014,9,Himachal Pradesh,wireless,2316636,01-09-2014,MTNL
2014,9,Jammu And Kashmir,wireless,1266127,01-09-2014,BSNL
2014,9,Karnataka,wireless,6299248,01-09-2014,TELENOR
2014,9,Delhi,wireless,5796383,01-09-2014,VODAFONE IDEA
2014,9,Assam,wireless,666458,01-09-2014,VODAFONE IDEA
2014,9,Assam,wireless,2227943,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Bihar,wireless,9583334,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Delhi,wireless,8040829,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Gujarat,wireless,6159117,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Haryana,wireless,1954587,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Himachal Pradesh,wireless,1441996,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Jammu And Kashmir,wireless,734783,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Karnataka,wireless,5206758,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Kerala,wireless,1752088,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Andhra Pradesh,wireless,4875076,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Kolkata,wireless,3747523,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Maharashtra,wireless,6987795,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Mumbai,wireless,6031423,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,North East 1,wireless,851971,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Odisha,wireless,3692223,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Punjab,wireless,2910753,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Rajasthan,wireless,5938710,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Tamil Nadu,wireless,5793837,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Uttar Pradesh (East),wireless,7717108,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Uttar Pradesh (West),wireless,5154122,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Madhya Pradesh,wireless,11967850,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,ALL INDIA,wireless,211551316,01-09-2014,AIRTEL
2014,9,West Bengal,wireless,11014779,01-09-2014,AIRTEL
2014,9,Uttar Pradesh (West),wireless,7081358,01-09-2014,AIRTEL
2014,9,Delhi,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Andhra Pradesh,wireless,20584804,01-09-2014,AIRTEL
2014,9,Assam,wireless,4765883,01-09-2014,AIRTEL
2014,9,Bihar,wireless,22658278,01-09-2014,AIRTEL
2014,9,Delhi,wireless,10774507,01-09-2014,AIRTEL
2014,9,Gujarat,wireless,7498409,01-09-2014,AIRTEL
2014,9,Haryana,wireless,2421066,01-09-2014,AIRTEL
2014,9,Himachal Pradesh,wireless,2335669,01-09-2014,AIRTEL
2014,9,Jammu And Kashmir,wireless,2800232,01-09-2014,AIRTEL
2014,9,Karnataka,wireless,17777929,01-09-2014,AIRTEL
2014,9,Kerala,wireless,3818401,01-09-2014,AIRTEL
2014,9,Kolkata,wireless,4005840,01-09-2014,AIRTEL
2014,9,Madhya Pradesh,wireless,10951800,01-09-2014,AIRTEL
2014,9,Maharashtra,wireless,10533521,01-09-2014,AIRTEL
2014,9,Mumbai,wireless,4650945,01-09-2014,AIRTEL
2014,9,North East 1,wireless,3191007,01-09-2014,AIRTEL
2014,9,Odisha,wireless,8317844,01-09-2014,AIRTEL
2014,9,Punjab,wireless,7596318,01-09-2014,AIRTEL
2014,9,Rajasthan,wireless,16388986,01-09-2014,AIRTEL
2014,9,Tamil Nadu,wireless,15052717,01-09-2014,AIRTEL
2014,9,Uttar Pradesh (East),wireless,17331023,01-09-2014,AIRTEL
2014,9,West Bengal,wireless,7354198,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Bihar,wireless,7090620,01-09-2014,VODAFONE IDEA
2014,9,ALL INDIA,wireless,110124024,01-09-2014,RELIANCE COMMUNICATIONS
2014,9,Assam,wireless,2944656,01-09-2014,VODAFONE IDEA
2014,9,Gujarat,wireless,3174989,01-09-2014,TATA TELE
2014,9,Haryana,wireless,2651102,01-09-2014,TATA TELE
2014,9,Himachal Pradesh,wireless,112957,01-09-2014,TATA TELE
2014,9,Jammu And Kashmir,wireless,112957,01-09-2014,TATA TELE
2014,9,Karnataka,wireless,6553724,01-09-2014,TATA TELE
2014,9,Kerala,wireless,1694252,01-09-2014,TATA TELE
2014,9,Kolkata,wireless,2969276,01-09-2014,TATA TELE
2014,9,Madhya Pradesh,wireless,4532716,01-09-2014,TATA TELE
2014,9,Maharashtra,wireless,6387413,01-09-2014,TATA TELE
2014,9,Delhi,wireless,2558902,01-09-2014,TATA TELE
2014,9,Mumbai,wireless,3538467,01-09-2014,TATA TELE
2014,9,Odisha,wireless,2233063,01-09-2014,TATA TELE
2014,9,Punjab,wireless,2470402,01-09-2014,TATA TELE
2014,9,Rajasthan,wireless,1893139,01-09-2014,TATA TELE
2014,9,Tamil Nadu,wireless,5725095,01-09-2014,TATA TELE
2014,9,Uttar Pradesh (East),wireless,4348346,01-09-2014,TATA TELE
2014,9,Uttar Pradesh (West),wireless,3726210,01-09-2014,TATA TELE
2014,9,West Bengal,wireless,1021333,01-09-2014,TATA TELE
2014,9,ALL INDIA,wireless,64248086,01-09-2014,TATA TELE
2014,9,Andhra Pradesh,wireless,13077270,01-09-2014,VODAFONE IDEA
2014,9,North East 1,wireless,3538467,01-09-2014,TATA TELE
2014,9,Bihar,wireless,2467136,01-09-2014,TATA TELE
2014,9,Assam,wireless,6189564,01-09-2014,TATA TELE
2014,9,Andhra Pradesh,wireless,6189564,01-09-2014,TATA TELE
2014,9,Bihar,wireless,7697096,01-09-2014,VODAFONE IDEA
2014,9,Delhi,wireless,9338371,01-09-2014,VODAFONE IDEA
2014,9,Gujarat,wireless,18041356,01-09-2014,VODAFONE IDEA
2014,9,Haryana,wireless,4965825,01-09-2014,VODAFONE IDEA
2014,9,Himachal Pradesh,wireless,598035,01-09-2014,VODAFONE IDEA
2014,9,Jammu And Kashmir,wireless,890099,01-09-2014,VODAFONE IDEA
2014,9,Karnataka,wireless,7524081,01-09-2014,VODAFONE IDEA
2014,9,Kerala,wireless,6897766,01-09-2014,VODAFONE IDEA
2014,9,Kolkata,wireless,4751505,01-09-2014,VODAFONE IDEA
2014,9,Madhya Pradesh,wireless,5048878,01-09-2014,VODAFONE IDEA
2014,9,Maharashtra,wireless,16343514,01-09-2014,VODAFONE IDEA
2014,9,Mumbai,wireless,7865981,01-09-2014,VODAFONE IDEA
2014,9,North East 1,wireless,1229623,01-09-2014,VODAFONE IDEA
2014,9,Odisha,wireless,3561326,01-09-2014,VODAFONE IDEA
2014,9,Punjab,wireless,4769649,01-09-2014,VODAFONE IDEA
2014,9,Rajasthan,wireless,10362725,01-09-2014,VODAFONE IDEA
2014,9,Tamil Nadu,wireless,13679203,01-09-2014,VODAFONE IDEA
2014,9,Uttar Pradesh (East),wireless,16430059,01-09-2014,VODAFONE IDEA
2014,9,Uttar Pradesh (West),wireless,10218371,01-09-2014,VODAFONE IDEA
2014,9,West Bengal,wireless,14065785,01-09-2014,VODAFONE IDEA
2014,9,ALL INDIA,wireless,173847293,01-09-2014,VODAFONE IDEA
2014,9,Andhra Pradesh,wireless,6623389,01-09-2014,VODAFONE IDEA
2014,9,Kerala,wireless,6299248,01-09-2014,TELENOR
2014,9,Mumbai,wireless,2213482,01-09-2014,AIRCEL
2014,9,Mumbai,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Punjab,wireless,677124,01-09-2014,SISTEMA / MTS
2014,9,Rajasthan,wireless,2191050,01-09-2014,SISTEMA / MTS
2014,9,Tamil Nadu,wireless,993903,01-09-2014,SISTEMA / MTS
2014,9,Uttar Pradesh (East),wireless,993903,01-09-2014,SISTEMA / MTS
2014,9,Uttar Pradesh (West),wireless,200988,01-09-2014,SISTEMA / MTS
2014,9,West Bengal,wireless,1767426,01-09-2014,SISTEMA / MTS
2014,9,ALL INDIA,wireless,9130469,01-09-2014,SISTEMA / MTS
2014,9,Andhra Pradesh,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Assam,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Bihar,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Delhi,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Gujarat,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Haryana,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Himachal Pradesh,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Jammu And Kashmir,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Karnataka,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Kerala,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Kolkata,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Madhya Pradesh,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Maharashtra,wireless,9130469,01-09-2014,LOOP TELECOM
2014,9,Mumbai,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,Odisha,wireless,677124,01-09-2014,SISTEMA / MTS
2014,9,North East 1,wireless,677124,01-09-2014,SISTEMA / MTS
2014,9,Mumbai,wireless,677124,01-09-2014,SISTEMA / MTS
2014,9,Maharashtra,wireless,677124,01-09-2014,SISTEMA / MTS
2014,9,Maharashtra,wireless,7125382,01-09-2014,TELENOR
2014,9,Mumbai,wireless,7125382,01-09-2014,TELENOR
2014,9,North East 1,wireless,7125382,01-09-2014,TELENOR
2014,9,Odisha,wireless,7125382,01-09-2014,TELENOR
2014,9,Punjab,wireless,7125382,01-09-2014,TELENOR
2014,9,Rajasthan,wireless,7125382,01-09-2014,TELENOR
2014,9,Uttar Pradesh (East),wireless,9772784,01-09-2014,TELENOR
2014,9,Uttar Pradesh (West),wireless,7167971,01-09-2014,TELENOR
2014,9,West Bengal,wireless,7167971,01-09-2014,TELENOR
2014,9,ALL INDIA,wireless,41815586,01-09-2014,TELENOR
2014,9,North East 1,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,Andhra Pradesh,wireless,41815586,01-09-2014,SISTEMA / MTS
2014,9,Bihar,wireless,41815586,01-09-2014,SISTEMA / MTS
2014,9,Delhi,wireless,997830,01-09-2014,SISTEMA / MTS
2014,9,Gujarat,wireless,179032,01-09-2014,SISTEMA / MTS
2014,9,Haryana,wireless,179032,01-09-2014,SISTEMA / MTS
2014,9,Himachal Pradesh,wireless,179032,01-09-2014,SISTEMA / MTS
2014,9,Jammu And Kashmir,wireless,179032,01-09-2014,SISTEMA / MTS
2014,9,Karnataka,wireless,1721646,01-09-2014,SISTEMA / MTS
2014,9,Kerala,wireless,401470,01-09-2014,SISTEMA / MTS
2014,9,Kolkata,wireless,677124,01-09-2014,SISTEMA / MTS
2014,9,Madhya Pradesh,wireless,677124,01-09-2014,SISTEMA / MTS
2014,9,Assam,wireless,41815586,01-09-2014,SISTEMA / MTS
2014,9,Odisha,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,Punjab,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,Rajasthan,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,ALL INDIA,wireless,5941872,01-09-2014,VIDEOCON
2014,9,Andhra Pradesh,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Assam,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Bihar,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Assam,wireline,179241,01-09-2014,BSNL
2014,9,ALL INDIA,wireless,2433975,01-09-2014,HFCL / QUADRANT
2014,9,West Bengal,wireless,2433975,01-09-2014,HFCL / QUADRANT
2014,9,Uttar Pradesh (West),wireless,2433975,01-09-2014,HFCL / QUADRANT
2014,9,Uttar Pradesh (East),wireless,2433975,01-09-2014,HFCL / QUADRANT
2014,9,Tamil Nadu,wireless,2433975,01-09-2014,HFCL / QUADRANT
2014,9,West Bengal,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Rajasthan,wireless,2433975,01-09-2014,HFCL / QUADRANT
2014,9,Odisha,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,North East 1,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Mumbai,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Maharashtra,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Madhya Pradesh,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Kolkata,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Kerala,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Karnataka,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Jammu And Kashmir,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Himachal Pradesh,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,9,Punjab,wireless,2433975,01-09-2014,HFCL / QUADRANT
2014,9,Madhya Pradesh,wireless,6299248,01-09-2014,TELENOR
2014,9,Uttar Pradesh (West),wireless,2246948,01-09-2014,VIDEOCON
2014,9,Tamil Nadu,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Tamil Nadu,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,Uttar Pradesh (East),wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,Uttar Pradesh (West),wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,West Bengal,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,ALL INDIA,wireless,1582981,01-09-2014,LOOP TELECOM
2014,9,Andhra Pradesh,wireless,1582981,01-09-2014,VIDEOCON
2014,9,Assam,wireless,1582981,01-09-2014,VIDEOCON
2014,9,Bihar,wireless,1582981,01-09-2014,VIDEOCON
2014,9,Delhi,wireless,1582981,01-09-2014,VIDEOCON
2014,9,Gujarat,wireless,2019730,01-09-2014,VIDEOCON
2014,9,Uttar Pradesh (East),wireless,2246948,01-09-2014,VIDEOCON
2014,9,Haryana,wireless,1675194,01-09-2014,VIDEOCON
2014,9,Jammu And Kashmir,wireless,1675194,01-09-2014,VIDEOCON
2014,9,Karnataka,wireless,1675194,01-09-2014,VIDEOCON
2014,9,Kerala,wireless,1675194,01-09-2014,VIDEOCON
2014,9,Kolkata,wireless,1675194,01-09-2014,VIDEOCON
2014,9,Madhya Pradesh,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Maharashtra,wireless,2246948,01-09-2014,VIDEOCON
2014,9,North East 1,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Odisha,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Punjab,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Rajasthan,wireless,2246948,01-09-2014,VIDEOCON
2014,9,Himachal Pradesh,wireless,1675194,01-09-2014,VIDEOCON
2014,9,Kolkata,wireless,6299248,01-09-2014,TELENOR
2014,9,Tamil Nadu,wireless,7125382,01-09-2014,TELENOR
2014,9,Haryana,wireless,5941872,01-09-2014,HFCL / QUADRANT
2014,10,Assam,wireless,1393170,01-10-2014,VIDEOCON
2014,10,Haryana,wireless,2319118,01-10-2014,MTNL
2014,10,Himachal Pradesh,wireless,2319118,01-10-2014,MTNL
2014,10,Jammu And Kashmir,wireless,2319118,01-10-2014,MTNL
2014,10,Karnataka,wireless,2319118,01-10-2014,MTNL
2014,10,Kerala,wireless,2319118,01-10-2014,MTNL
2014,10,Kolkata,wireless,2319118,01-10-2014,MTNL
2014,10,Madhya Pradesh,wireless,2319118,01-10-2014,MTNL
2014,10,Maharashtra,wireless,2319118,01-10-2014,MTNL
2014,10,Mumbai,wireless,1089876,01-10-2014,MTNL
2014,10,North East 1,wireless,1089876,01-10-2014,MTNL
2014,10,Odisha,wireless,1089876,01-10-2014,MTNL
2014,10,Punjab,wireless,1089876,01-10-2014,MTNL
2014,10,Rajasthan,wireless,1089876,01-10-2014,MTNL
2014,10,Tamil Nadu,wireless,1089876,01-10-2014,MTNL
2014,10,Uttar Pradesh (East),wireless,1089876,01-10-2014,MTNL
2014,10,Uttar Pradesh (West),wireless,1089876,01-10-2014,MTNL
2014,10,Gujarat,wireless,2094217,01-10-2014,VIDEOCON
2014,10,West Bengal,wireless,1089876,01-10-2014,MTNL
2014,10,ALL INDIA,wireless,3408994,01-10-2014,MTNL
2014,10,Andhra Pradesh,wireless,5243542,01-10-2014,TELENOR
2014,10,Assam,wireless,5243542,01-10-2014,TELENOR
2014,10,Bihar,wireless,6183225,01-10-2014,TELENOR
2014,10,Delhi,wireless,6183225,01-10-2014,TELENOR
2014,10,Gujarat,wireless,6299242,01-10-2014,TELENOR
2014,10,Haryana,wireless,6299242,01-10-2014,TELENOR
2014,10,Himachal Pradesh,wireless,6299242,01-10-2014,TELENOR
2014,10,Jammu And Kashmir,wireless,6299242,01-10-2014,TELENOR
2014,10,Gujarat,wireless,2319118,01-10-2014,MTNL
2014,10,Karnataka,wireless,6299242,01-10-2014,TELENOR
2014,10,Delhi,wireless,2319118,01-10-2014,MTNL
2014,10,Assam,wireless,85008551,01-10-2014,MTNL
2014,10,ALL INDIA,wireless,6113325,01-10-2014,VIDEOCON
2014,10,West Bengal,wireless,2304495,01-10-2014,VIDEOCON
2014,10,Uttar Pradesh (West),wireless,2304495,01-10-2014,VIDEOCON
2014,10,Uttar Pradesh (East),wireless,2304495,01-10-2014,VIDEOCON
2014,10,Tamil Nadu,wireless,2304495,01-10-2014,VIDEOCON
2014,10,Rajasthan,wireless,2304495,01-10-2014,VIDEOCON
2014,10,Punjab,wireless,2304495,01-10-2014,VIDEOCON
2014,10,Odisha,wireless,2304495,01-10-2014,VIDEOCON
2014,10,North East 1,wireless,2304495,01-10-2014,VIDEOCON
2014,10,Mumbai,wireless,2304495,01-10-2014,VIDEOCON
